mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,method,iter,running_best
0.5537478446960449,0.05259572483412107,0.031345462799072264,0.008084118578865,True,,gini,13,,1,2,10,"OrderedDict([('bootstrap', True), ('class_weight', None), ('criterion', 'gini'), ('max_depth', 13), ('max_features', None), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 10)])",0.9754274907051418,0.9735383978750222,0.9748371965759302,0.9775609039173657,0.976699087476591,0.9756126153100102,0.0014081316391874959,18,bayes,32,0.9767989676361527
5.783124923706055,0.22466900901084397,0.3690206050872803,0.1579601458861314,False,balanced,log_loss,19,sqrt,5,8,200,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'log_loss'), ('max_depth', 19), ('max_features', 'sqrt'), ('min_samples_leaf', 5), ('min_samples_split', 8), ('n_estimators', 200)])",0.9770235085647736,0.974662584742332,0.9745820510355769,0.9775257524732274,0.9778294892333551,0.9763246772098529,0.0014138390029171271,14,bayes,33,0.9767989676361527
7.402116823196411,0.04798522496169335,0.11012406349182129,0.02679595024523724,True,balanced,log_loss,6,,1,8,200,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'log_loss'), ('max_depth', 6), ('max_features', None), ('min_samples_leaf', 1), ('min_samples_split', 8), ('n_estimators', 200)])",0.9711582945472693,0.9713586306712585,0.9710437481736512,0.9745153797669095,0.9734182355187161,0.9722988577355609,0.0014089845895683003,34,bayes,34,0.9767989676361527
3.6466198444366453,0.020570599646129745,0.10741043090820312,0.0020475058703986275,True,,log_loss,10,log2,1,8,200,"OrderedDict([('bootstrap', True), ('class_weight', None), ('criterion', 'log_loss'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 8), ('n_estimators', 200)])",0.9732663470789993,0.969568922550479,0.9694664549694023,0.9731914935525382,0.9732021753491407,0.9717390787001119,0.001814227424788352,36,bayes,35,0.9767989676361527
3.042499542236328,0.22944077056266787,0.24675192832946777,0.09867488065364181,False,balanced,gini,6,sqrt,1,2,200,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 6), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 200)])",0.9745660807492046,0.9702709076065363,0.9708483143211117,0.9735613412902197,0.9736242704560192,0.9725741828846182,0.001692839155586092,32,bayes,36,0.9767989676361527
0.5364027976989746,0.0863635894392595,0.021742725372314455,0.0033154906000454304,True,balanced,log_loss,14,,1,8,10,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'log_loss'), ('max_depth', 14), ('max_features', None), ('min_samples_leaf', 1), ('min_samples_split', 8), ('n_estimators', 10)])",0.9746086850258249,0.9728675195001745,0.9725347715081599,0.973896946672835,0.9755187868307337,0.9738853419075456,0.0011001368197703272,28,bayes,37,0.9767989676361527
2.463051462173462,0.5977764654681195,0.7458415508270264,0.5664830062454798,False,,entropy,19,log2,1,4,109,"OrderedDict([('bootstrap', False), ('class_weight', None), ('criterion', 'entropy'), ('max_depth', 19), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 4), ('n_estimators', 109)])",0.973876199755129,0.9710923160382208,0.9704685904392769,0.9763932800135757,0.9757255035848412,0.9735111779662088,0.002385423356507873,29,bayes,38,0.9767989676361527
0.31394529342651367,0.032616381723697435,0.04163198471069336,0.012387618927712549,True,balanced,log_loss,14,log2,1,6,14,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'log_loss'), ('max_depth', 14), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 14)])",0.9751608981082589,0.9731607208178646,0.973175048590607,0.97527335803362,0.975609013921184,0.974475807894307,0.0010780556117482227,22,bayes,39,0.9767989676361527
0.9364779472351075,0.11574794199719042,0.13722672462463378,0.06165152995185046,False,,log_loss,15,sqrt,1,4,40,"OrderedDict([('bootstrap', False), ('class_weight', None), ('criterion', 'log_loss'), ('max_depth', 15), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 4), ('n_estimators', 40)])",0.9750766750631964,0.9720471976544298,0.9720598576441019,0.9759873212377348,0.9755039383758821,0.9741349979950691,0.0017237733378123027,24,bayes,40,0.9767989676361527
8.380249786376954,0.04840161464793475,0.09726033210754395,0.02485369634117609,True,,log_loss,10,,1,6,181,"OrderedDict([('bootstrap', True), ('class_weight', None), ('criterion', 'log_loss'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 181)])",0.9771974128540389,0.9759056643270198,0.975605008524393,0.9788246387381035,0.9784554728172268,0.9771976394521564,0.0012988413681542328,2,bayes,41,0.9771976394521564
4.398980236053466,0.07484038602927866,0.16239457130432128,0.04990067786609711,True,balanced,entropy,18,log2,5,8,200,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'entropy'), ('max_depth', 18), ('max_features', 'log2'), ('min_samples_leaf', 5), ('min_samples_split', 8), ('n_estimators', 200)])",0.9772044882973684,0.974751078322833,0.9750161294838474,0.9776153482518217,0.9779085799826667,0.9764991248677074,0.0013405221343811406,10,bayes,42,0.9771976394521564
10.829940223693848,0.09310640898777268,0.16331000328063966,0.07670679070902012,False,balanced,gini,7,,1,8,200,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'gini'), ('max_depth', 7), ('max_features', None), ('min_samples_leaf', 1), ('min_samples_split', 8), ('n_estimators', 200)])",0.9709884080990376,0.9706228351038619,0.9704900189247894,0.9733685639018911,0.9738130327009441,0.9718565717461048,0.0014322807393047491,35,bayes,43,0.9771976394521564
1.6938093662261964,0.16652998722186613,0.1883854389190674,0.09937177900087893,False,balanced,log_loss,16,sqrt,5,8,65,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'log_loss'), ('max_depth', 16), ('max_features', 'sqrt'), ('min_samples_leaf', 5), ('min_samples_split', 8), ('n_estimators', 65)])",0.9769834312321994,0.9746063349678618,0.9751653455297804,0.9774800454948576,0.9775556514027244,0.9763581617254846,0.001230875634705907,13,bayes,44,0.9771976394521564
10.961204242706298,0.0256966390624847,0.1092503547668457,0.004805420950327553,True,,entropy,20,,5,6,184,"OrderedDict([('bootstrap', True), ('class_weight', None), ('criterion', 'entropy'), ('max_depth', 20), ('max_features', None), ('min_samples_leaf', 5), ('min_samples_split', 6), ('n_estimators', 184)])",0.9760099007689288,0.9742284052162999,0.9746491919388868,0.9787131743168196,0.9777719640970424,0.9762745272675956,0.0017371052963028174,15,bayes,45,0.9771976394521564
10.986874532699584,0.29475286134650375,0.3687042236328125,0.15304008987367995,True,,entropy,17,,5,8,200,"OrderedDict([('bootstrap', True), ('class_weight', None), ('criterion', 'entropy'), ('max_depth', 17), ('max_features', None), ('min_samples_leaf', 5), ('min_samples_split', 8), ('n_estimators', 200)])",0.9767695506881223,0.974720502299873,0.9750907248720937,0.9790595877584085,0.9781860541695876,0.9767652839576171,0.0016892433980509561,6,bayes,46,0.9771976394521564
0.6665168762207031,0.028062878352092296,0.02894282341003418,0.004996174530234032,True,balanced,log_loss,19,,1,2,10,"OrderedDict([('bootstrap', True), ('class_weight', 'balanced'), ('criterion', 'log_loss'), ('max_depth', 19), ('max_features', None), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 10)])",0.9656729812976828,0.9598767275832014,0.9566043350432657,0.9638272952983933,0.9609885636594675,0.9613939805764022,0.0031508091520746242,44,bayes,47,0.9771976394521564
11.0859215259552,0.01872367649129555,0.12168431282043457,0.006175698994614174,True,,entropy,15,,5,8,200,"OrderedDict([('bootstrap', True), ('class_weight', None), ('criterion', 'entropy'), ('max_depth', 15), ('max_features', None), ('min_samples_leaf', 5), ('min_samples_split', 8), ('n_estimators', 200)])",0.9772910108615132,0.9753501662173254,0.9755019597461856,0.9793698396568897,0.9785409019375719,0.977210775683897,0.001601196444537018,1,bayes,48,0.977210775683897
4.571920680999756,0.5694019035358261,0.6699010848999023,0.4054387725391675,False,balanced,log_loss,13,log2,5,2,200,"OrderedDict([('bootstrap', False), ('class_weight', 'balanced'), ('criterion', 'log_loss'), ('max_depth', 13), ('max_features', 'log2'), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 200)])",0.9777293851146621,0.9753371271860467,0.9755402682179273,0.978468376831562,0.9781981248522731,0.9770546564404942,0.0013419882685875974,3,bayes,49,0.977210775683897
