mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,method,iter,running_best
45.30830725034078,0.17558142855921646,3.609458049138387,0.23252023485591192,10,8,2,,15,entropy,balanced,False,"{'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced', 'bootstrap': False}",0.5821106668010585,0.5885688497583957,0.5922442160972688,0.5876412442189077,0.004188678738564069,37,random,0,0.5876412442189077
42.40629975001017,0.2983915191407002,5.93150536219279,0.3308722589131668,150,8,4,sqrt,5,log_loss,balanced,False,"{'n_estimators': 150, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': False}",0.5964575373468924,0.599896884215574,0.602915803227171,0.5997567415965458,0.002638437607163695,6,random,1,0.5997567415965458
1.875200351079305,0.11504479012189071,3.172616163889567,0.283238659527315,10,5,1,log2,5,entropy,,True,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': True}",0.5965115702849941,0.5999466259400137,0.6025614721396535,0.5996732227882204,0.0024774166753980618,12,random,2,0.5997567415965458
42.60542114575704,0.571383376913367,4.2025667031606035,0.14057647872310222,10,5,4,,20,entropy,,False,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}",0.5668082763679526,0.5753297149366087,0.5694629416979218,0.570533644334161,0.003560293238979247,39,random,3,0.5997567415965458
105.51637673377991,6.708296706516593,12.776951551437378,1.276643810066625,50,5,1,,15,entropy,,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}",0.5854245792242161,0.5884929851712621,0.5900134209945419,0.5879769951300067,0.0019085861242077987,36,random,4,0.5997567415965458
37.575604836146034,3.440244233490364,7.208555301030477,2.725951455901955,50,2,2,log2,15,entropy,,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 15, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}",0.5898752439923072,0.592104229743643,0.5952633164906626,0.5924142634088709,0.002210568850931722,30,random,5,0.5997567415965458
114.84055932362874,2.7830999829499103,12.279092152913412,0.7416205132253408,100,5,4,,10,log_loss,balanced,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 10, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}",0.5961370776592059,0.5997254405489632,0.6002224804648465,0.5986949995576718,0.0018200706027485377,19,random,6,0.5997567415965458
119.40602334340413,1.0340102770356325,11.179354031880697,0.6620158632528977,100,2,4,,10,entropy,balanced,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'bootstrap': True}",0.5961370776592059,0.5997254405489632,0.6002224804648465,0.5986949995576718,0.0018200706027485377,19,random,7,0.5997567415965458
84.13191827138265,1.4383272568614243,16.575313488642376,1.5727127865756367,200,2,2,log2,10,log_loss,,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}",0.5969959284284303,0.5997080634348896,0.6023205786648238,0.5996748568427145,0.0021739061683682444,11,random,8,0.5997567415965458
14.973413626352945,2.206269441238881,10.16410223642985,0.485256875841603,10,8,1,log2,5,gini,balanced,False,"{'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.5962146576054504,0.6004205994900952,0.6025677731179978,0.5997343434045145,0.002638652401029723,8,random,9,0.5997567415965458
34.275108416875206,0.5609347557489204,12.53730328877767,0.7533063261658217,50,2,2,log2,15,gini,,True,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 15, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.5902752289168776,0.5911767257701931,0.5945185595322959,0.5919901714064556,0.0018253281038948434,32,random,10,0.5997567415965458
113.03256964683533,2.979818879852702,19.872955322265625,1.0677049085333907,200,5,2,log2,20,entropy,,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}",0.5672492376542507,0.5683113259498094,0.5684897087324347,0.5680167574454983,0.0005475826127941895,40,random,11,0.5997567415965458
75.37445322672527,0.6192233017592423,10.815926392873129,0.11478367230382425,50,2,2,,10,gini,,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}",0.591942249584882,0.5941489799451298,0.5983053356586743,0.5947988550628953,0.0026380509657877495,26,random,12,0.5997567415965458
