mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,method,iter,running_best
2.5877421696980796,0.16663713520683743,2.1591131687164307,0.21961823197075275,10,8,2,,15,entropy,balanced,False,"{'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced', 'bootstrap': False}",0.9118026741566477,0.9185277455723531,0.9132666309812147,0.9145323502367386,0.002887695772519092,25,random,0,0.9145323502367386
7.201836188634236,0.33312653614895305,5.472402572631836,0.468481774385096,150,8,4,sqrt,5,log_loss,balanced,False,"{'n_estimators': 150, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': False}",0.8301295630576577,0.8317595662796095,0.8438007971583363,0.8352299754985344,0.00609690990415032,43,random,1,0.9145323502367386
1.5619696776072185,1.9327937837545954,2.456575552622477,0.46688591290042214,10,5,1,log2,5,entropy,,True,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': True}",0.7802069485705443,0.8014545479626862,0.798023857978985,0.7932284515040718,0.009313504976715872,50,random,2,0.9145323502367386
2.3333499431610107,0.02281305155308818,1.894219954808553,0.22352081963068438,10,5,4,,20,entropy,,False,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}",0.917892789550728,0.9246305061762534,0.9209247442663758,0.9211493466644525,0.002755242398215553,21,random,3,0.9211493466644525
15.44516690572103,2.177108821670437,7.724313735961914,0.40991197669539386,50,5,1,,15,entropy,,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}",0.9076871142220001,0.9127196698894643,0.9110738865667268,0.9104935568927304,0.0020951119356607305,29,random,4,0.9211493466644525
6.206189870834351,1.0806135175514529,6.784652630488078,0.3667812163716605,50,2,2,log2,15,entropy,,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 15, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}",0.9245272832095714,0.9271051618460008,0.9315617945981656,0.9277314132179125,0.002905767908222217,19,random,5,0.9277314132179125
20.60346468289693,0.9423225319965678,1.9527426560719807,0.8883314847069818,100,5,4,,10,log_loss,balanced,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 10, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}",0.9653550188243173,0.967133751912241,0.9717205348631297,0.9680697685332293,0.0026816716112864234,4,random,6,0.9680697685332293
20.924081325531006,0.9523733129824474,2.4363364378611245,1.140759442394094,100,2,4,,10,entropy,balanced,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced', 'bootstrap': True}",0.9653550188243174,0.9671337519122412,0.9717205348631297,0.9680697685332295,0.0026816716112863736,3,random,7,0.9680697685332295
13.740131139755249,0.13487419094477704,2.2472852865854898,2.082038218162784,200,2,2,log2,10,log_loss,,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'log_loss', 'class_weight': None, 'bootstrap': False}",0.8949106954849545,0.9074305631312299,0.9078534344419373,0.9033982310193739,0.006004076372064742,32,random,8,0.9680697685332295
8.120334068934122,0.5272726860221174,3.565836270650228,0.7648837461667082,10,8,1,log2,5,gini,balanced,False,"{'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.7909449119164018,0.8088924286667462,0.7825986879689415,0.7941453428506965,0.01097033176632138,49,random,9,0.9680697685332295
6.366568962732951,2.450854825171589,2.1268871625264487,1.054135714901117,50,2,2,log2,15,gini,,True,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 15, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.91756282489072,0.914220049800721,0.9210939475417514,0.9176256074110641,0.0028066081275187377,24,random,10,0.9680697685332295
7.8392923672993975,0.10931212878408601,4.049912770589192,0.34897012327027116,200,5,2,log2,20,entropy,,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}",0.9353399286096643,0.9395099144787415,0.9390867415754568,0.9379788615546208,0.0018739875742209012,10,random,11,0.9680697685332295
11.072172085444132,0.8772310301158681,2.3082684675852456,0.4461347130717257,50,2,2,,10,gini,,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 10, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}",0.9223163931390184,0.91334487443267,0.9246729060440535,0.9201113912052472,0.004880409832044621,23,random,12,0.9680697685332295
