mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6.072449127833049,0.07009320325676781,0.2581116358439128,0.021268921258793465,True,balanced,log_loss,9,log2,3,5,199,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 199}",0.8639749626431168,0.8673050528831396,0.8708265405565743,0.8673688520276102,0.002797508739833944,31
91.11615204811096,1.250942869505938,0.19208423296610513,0.005478760890002044,False,,gini,19,,1,3,197,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 19, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 197}",0.9044733678403535,0.9046118705460319,0.9049768201820338,0.9046873528561398,0.00021235073100929922,24
5.466522614161174,0.2983104517728103,0.16303133964538574,0.010203185087607593,False,,gini,16,sqrt,1,2,80,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.942910088514883,0.9369379818657385,0.9367885424485745,0.9388788709430654,0.0028511540784214974,7
22.5381342569987,0.5585310791608821,0.12578757603963217,0.0030485220504548063,True,balanced,gini,13,,3,4,90,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 13, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 90}",0.9630085594196428,0.9653746010614683,0.9699264568350472,0.9661032057720528,0.0028708273814040722,3
4.075572331746419,0.1038619161331229,0.0225675106048584,0.00199238645984373,False,,log_loss,2,,1,3,50,"{'bootstrap': False, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 50}",0.7441480426642244,0.7467999294722342,0.7432491342207757,0.7447323687857447,0.0015073408134113392,50
1.5826228459676106,0.032236415333459896,0.06470004717508952,0.008382703051630424,False,,gini,9,log2,1,7,46,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 46}",0.8701853859111908,0.8860943283498786,0.881005854005166,0.8790951894220784,0.006633832062047251,29
3.8337586720784507,0.016291781388686633,0.09686549504597981,0.0035885792239597537,True,balanced,entropy,4,sqrt,3,6,184,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 184}",0.8198366001050306,0.825727048032453,0.8198755015937537,0.8218130499104124,0.0027676601797618607,42
2.684605280558268,0.08974208324960765,0.07640981674194336,0.0067467318323377705,False,,gini,6,log2,3,7,112,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 112}",0.851074073815679,0.839719785321599,0.8367610211473171,0.8425182934281983,0.006169257377721267,36
8.499704122543335,0.4516851477277376,0.3757016658782959,0.034602620165322326,True,,log_loss,16,log2,2,5,188,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 16, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 188}",0.9297480503385587,0.9329314720007306,0.9315784453422279,0.9314193225605057,0.0013044880003392307,12
8.78499182065328,0.12253968968818085,0.31369996070861816,0.025717543670248425,True,balanced,log_loss,18,sqrt,4,5,160,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 160}",0.9387611912088916,0.9374712212466164,0.9405791239789824,0.9389371788114967,0.0012748839360676378,6
7.611669460932414,0.3339953868338482,0.24980688095092773,0.029618829008988025,True,,log_loss,12,sqrt,4,6,169,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 169}",0.9309481164266271,0.9347909124466285,0.9363840086571182,0.9340410125101246,0.002281665111485444,11
2.7553857962290444,0.12421321206165009,0.08397285143534343,0.006831405530104493,True,,log_loss,3,log2,1,7,194,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 194}",0.8226381285026041,0.8259440382473596,0.8222255558950018,0.8236025742149886,0.0016642104034249323,40
7.031288305918376,0.08428085240638408,0.2976512908935547,0.021013655571093158,True,balanced,entropy,12,log2,3,5,199,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 199}",0.8973392892932255,0.8946423316276437,0.8947864062374005,0.8955893423860899,0.0012387964607201633,25
6.966552098592122,0.12078110424742018,0.2651835282643636,0.009865098141590064,True,,gini,14,sqrt,3,7,164,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 164}",0.9356643436478076,0.9326306032153556,0.9342306710035777,0.9341752059555803,0.0012391401673567794,10
8.44263752301534,0.235342359696398,0.05775698026021322,0.007639679260789489,True,balanced,gini,2,,2,5,161,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 161}",0.7950410085343671,0.8040920453940041,0.812443957361726,0.8038590037633657,0.00710663484701099,43
7.807835340499878,0.2793694032893813,0.25951417287190753,0.01671398716034337,True,,entropy,10,sqrt,2,2,195,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 195}",0.9229821892021483,0.9215434893739011,0.9263569305828102,0.9236275363862866,0.0020173677253560824,17
3.93550968170166,0.13951369927378462,0.11152092615763347,0.012822583577321215,False,balanced,entropy,8,log2,3,2,110,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 110}",0.8692771506528891,0.8619573579740771,0.8587286649457196,0.863321057857562,0.0044130409551504015,32
2.5193498134613037,0.06454310026367242,0.1362468401590983,0.007437524735273775,True,balanced,gini,18,log2,2,5,63,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 63}",0.9243849750489002,0.9252087767745469,0.9266317471490954,0.9254084996575141,0.0009280492587642933,16
3.183302164077759,0.1116936067402486,0.02684171994527181,0.004335959333616496,True,,gini,2,,2,3,62,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 62}",0.7994910124666706,0.7862698311773317,0.7781146029483392,0.7879584821974471,0.008808192310747054,48
33.84068282445272,0.294323103852975,0.08334112167358398,0.005603742671643756,False,balanced,entropy,5,,3,4,154,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 154}",0.8984297107093114,0.8942950838595431,0.8813679283992633,0.8913642409893726,0.007267208718900279,27
2.013419230779012,0.04303191000423551,0.06567549705505371,0.005153224034233358,True,balanced,gini,3,log2,2,4,153,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 153}",0.7963042213912236,0.8057385785610812,0.7955190310472152,0.7991872769998399,0.004643547141200151,45
5.853111108144124,0.2557340741147107,0.14946762720743814,0.007484404038688048,True,,log_loss,7,sqrt,3,5,196,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 196}",0.8937094401922009,0.8959485540539512,0.895721305871869,0.8951264333726737,0.0010062513566681732,26
18.029916445414226,0.6339808561049103,0.04978505770365397,0.003597011404292067,False,,entropy,4,,3,5,105,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 105}",0.8445861298142177,0.8180328144384036,0.8428487710442609,0.8351559050989606,0.012128610230941016,38
1.0662073294321697,0.018587081169037765,0.013733466466267904,0.0008604112483153655,True,balanced,gini,2,,2,2,20,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.7743768726009779,0.8098464086652747,0.8050748137753032,0.7964326983471853,0.01571701024280803,46
23.00768756866455,0.3111237675260127,0.07880528767903645,0.0019235490228720297,False,,gini,19,,3,7,51,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 19, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 51}",0.9172327809503996,0.9161876285926667,0.9170342582715941,0.9168182226048868,0.000453202985931575,20
6.342186292012532,0.10454433777241648,0.2097930113474528,0.009603767019470853,True,,entropy,17,sqrt,4,5,122,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 17, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 122}",0.942779117438878,0.9443266691359841,0.946683603909246,0.9445964634947027,0.0016053754278089177,5
1.2824064095815022,0.015166771142334355,0.04010725021362305,0.0021283728534600465,False,,entropy,13,sqrt,1,4,18,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 18}",0.9229936055671271,0.9358472433284031,0.9277337092489887,0.9288581860481729,0.00530737455360953,14
35.671408335367836,0.24943276483511292,0.1415096124013265,0.006927177853626081,True,,log_loss,17,,4,7,129,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 17, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 129}",0.9654909845600006,0.96933556438703,0.9745502495272577,0.9697922661580961,0.003712501655893142,1
5.285394191741943,0.05840112969476951,0.2172377109527588,0.005225910741880723,True,balanced,log_loss,18,log2,4,5,121,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 121}",0.9196626432436683,0.9205588278944925,0.9203820092992028,0.9202011601457878,0.0003875706768331754,18
4.332706769307454,0.18114189264638778,0.14679876963297525,0.005613396933739192,False,,log_loss,19,log2,2,3,63,"{'bootstrap': False, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 19, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 63}",0.9317001694695958,0.9373706938105543,0.9375541595184096,0.9355416742661866,0.002717386519330922,9
5.200435320536296,0.24165013930450344,0.22076193491617838,0.0014514001496309897,True,balanced,gini,10,sqrt,4,2,151,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 151}",0.9037659892533951,0.9038520083922967,0.9095867768988212,0.9057349248481711,0.002723897084220537,22
3.619019110997518,0.17122850974737067,0.09130581219991048,0.007250693785536891,True,balanced,log_loss,4,sqrt,4,2,185,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 185}",0.8203099035697705,0.8260689840196259,0.8206392157214104,0.822339367770269,0.0026406614889587913,41
6.804567575454712,0.10965772900638852,0.21273628870646158,0.006858471887456947,False,,log_loss,15,log2,2,7,118,"{'bootstrap': False, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 118}",0.9278274847718375,0.9289982964246483,0.9340758983730557,0.9303005598565139,0.002712020853834873,13
0.6797382831573486,0.010953780014962972,0.026609341303507488,0.0017027873984600689,True,balanced,log_loss,3,sqrt,2,2,37,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 37}",0.8008275199722964,0.7977563592324144,0.7997671115930489,0.79945033026592,0.0012736482715573043,44
0.3470155398050944,0.020603660714331312,0.017570336659749348,0.0017853036365407654,True,balanced,gini,6,sqrt,4,4,13,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 13}",0.8200115321142347,0.8412948472870911,0.8466261509133051,0.8359775101048769,0.011497537112703024,37
5.033123016357422,0.2736417933522243,0.2599647839864095,0.015144201109434902,True,balanced,gini,18,log2,1,7,126,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 126}",0.9240906865294505,0.9271663662471363,0.9286227004033999,0.9266265843933289,0.001889146328493787,15
5.50566840171814,0.23886197631046832,0.10824275016784668,0.00731950256886136,False,,gini,6,sqrt,1,7,190,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 190}",0.8668310358955884,0.8533324527933309,0.867878169518688,0.8626805527358692,0.006623913828340381,33
1.737586259841919,0.009631482857685211,0.01756135622660319,0.0009197339287916783,True,,gini,2,,4,3,34,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 34}",0.7930963813928473,0.7827027720836895,0.7755484061313114,0.7837825198692827,0.007204500926746627,49
0.8219629128774008,0.049452574690793276,0.02465979258219401,0.0010881195895756314,False,,entropy,4,log2,4,3,41,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 41}",0.842125625680225,0.8425701900317375,0.8525817256180975,0.8457591804433533,0.00482768069654763,35
12.285433769226074,0.5728721134826726,0.055984814961751304,0.0019092366920436374,True,balanced,log_loss,3,,3,3,139,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 3, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 139}",0.880325298220823,0.8594362440412917,0.8747506848411388,0.8715040757010845,0.008831515510188919,30
