mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
28.86783480644226,0.7191105533335155,0.0154722531636556,0.0009938043386852218,0.46665408703686484,3756,l2,lbfgs,,"OrderedDict({'C': 0.46665408703686484, 'max_iter': 3756, 'penalty': 'l2', 'solver': 'lbfgs'})",0.8685038116336052,0.8674948029538294,0.8670039483904824,0.8676675209926391,0.0006243775982076788,5
11.578882058461508,0.0961493942104024,0.01577003796895345,0.0010830367418002856,74.88174047459994,1516,l2,lbfgs,,"OrderedDict({'C': 74.88174047459994, 'max_iter': 1516, 'penalty': 'l2', 'solver': 'lbfgs'})",0.8681439475920287,0.8672057445894975,0.8670304617129476,0.867460051298158,0.0004888535072190442,15
17.641610860824585,0.09832784006269749,0.015247027079264322,0.002221586403976882,62.7076678988192,2314,l2,lbfgs,,"OrderedDict({'C': 62.7076678988192, 'max_iter': 2314, 'penalty': 'l2', 'solver': 'lbfgs'})",0.8683666490403535,0.8673379028407828,0.8669469136784902,0.8675504885198756,0.0005987802199181217,11
29.191855271657307,0.06612661070829656,0.016721645991007488,0.002021070327803396,25.361101250718455,3818,l2,lbfgs,,"OrderedDict({'C': 25.361101250718455, 'max_iter': 3818, 'penalty': 'l2', 'solver': 'lbfgs'})",0.868430363861342,0.8674432039081277,0.867104911352873,0.8676594930407809,0.0005623117935389952,6
24.86186416943868,0.9728309043438433,0.015899658203125,0.0018631801943027968,5.0405293861834055,3326,l2,lbfgs,,"OrderedDict({'C': 5.0405293861834055, 'max_iter': 3326, 'penalty': 'l2', 'solver': 'lbfgs'})",0.8683723159637807,0.8674925024380734,0.8670006810339658,0.8676218331452733,0.0005673860643575586,7
27.53925331433614,0.9606885097313761,0.020157337188720703,0.001259215845453643,1.8214548318355843,3760,l2,lbfgs,,"OrderedDict({'C': 1.8214548318355843, 'max_iter': 3760, 'penalty': 'l2', 'solver': 'lbfgs'})",0.8682927856113973,0.8673181159360348,0.8670037344074362,0.8675382119849561,0.0005487834756207026,14
24.467308441797893,0.5722096154261913,0.015141010284423828,0.004243462058998234,540.5898881406362,3102,l2,lbfgs,,"OrderedDict({'C': 540.5898881406362, 'max_iter': 3102, 'penalty': 'l2', 'solver': 'lbfgs'})",0.8683509569713426,0.8673358039802544,0.8669905456446703,0.8675591021987558,0.0005773943281236088,8
24.91648507118225,0.2439314224564302,0.014677683512369791,0.001464767332127136,0.0010514335809941064,3453,l2,lbfgs,,"OrderedDict({'C': 0.0010514335809941064, 'max_iter': 3453, 'penalty': 'l2', 'solver': 'lbfgs'})",0.866923768850597,0.8632585451711208,0.8648464478645574,0.865009587295425,0.0015007613646804095,55
15.570937871932983,0.7429100374787246,0.015361467997233072,0.005097069629665575,188.28482679944074,2075,l2,lbfgs,,"OrderedDict({'C': 188.28482679944074, 'max_iter': 2075, 'penalty': 'l2', 'solver': 'lbfgs'})",0.8683298037495444,0.8673235565117579,0.8670039195850724,0.8675524266154583,0.0005649651007954715,10
14.113762458165487,0.05900915198189464,0.016173044840494793,0.003199250388445353,194.47801173134718,1922,l2,lbfgs,,"OrderedDict({'C': 194.47801173134718, 'max_iter': 1922, 'penalty': 'l2', 'solver': 'lbfgs'})",0.8683531751788425,0.8672660189253842,0.8670023435176342,0.8675405125406203,0.0005846347023767447,13
