mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
20.571105639139812,1.349577637036258,0.6407492160797119,0.17755054527018344,False,,gini,9,log2,1,7,46,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 46}",0.5966068790395669,0.6001317720886254,0.602300404115225,0.5996796850811391,0.002346251470401304,4
40.72283720970154,2.401416643648892,0.925767183303833,0.0033394858851417807,True,balanced,entropy,4,sqrt,3,6,184,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 184}",0.5962918965383814,0.5997411221122161,0.6030023238977575,0.5996784475161183,0.0027398789407700537,5
37.94534254074097,3.082323355152393,0.763078530629476,0.01038766778249751,False,,gini,6,log2,3,7,112,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 112}",0.5965997428116427,0.5998185202882662,0.6023655590200022,0.5995946073733037,0.0023592035212843137,8
96.20767188072205,4.284701806408059,6.4117434819539385,0.2398796187357438,True,,log_loss,16,log2,2,5,188,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 16, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 188}",0.5898554784256459,0.5913653218627206,0.5934586225724365,0.5915598076202676,0.001477391951617083,40
85.05071131388347,3.986851234853214,7.98283052444458,0.8690181283871004,True,balanced,log_loss,18,sqrt,4,5,160,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'log_loss', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 160}",0.5852779666090452,0.5879046991423325,0.5891685094358089,0.5874503917290622,0.0016204685106546372,43
76.10566171010335,3.8167167034638294,2.5852250258127847,0.06804070081428334,True,,log_loss,12,sqrt,4,6,169,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 169}",0.5969844334056182,0.5988587478329186,0.6016507325826665,0.5991646379404011,0.0019172486485972864,25
34.61245195070902,3.9803511905319406,0.9217573006947836,0.10765554438233553,True,,log_loss,3,log2,1,7,194,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 194}",0.5962185621690512,0.5994308363120496,0.6026198376557881,0.5994230787122964,0.0026133155313432777,19
87.80359689394633,3.9234574635584116,3.4502158959706626,0.23214915516797952,True,balanced,entropy,12,log2,3,5,199,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 199}",0.5965399596433504,0.5987770766979056,0.601498591318279,0.5989385425531784,0.002027570046256607,26
76.45658373832703,4.930325368481942,4.242382526397705,0.24690244645053655,True,,gini,14,sqrt,3,7,164,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 164}",0.595037118436941,0.5968647536568605,0.5993753371720589,0.5970924030886201,0.0017783707236808072,30
55.5869947274526,3.7773285064828173,0.5937126477559408,0.02523792036932806,True,balanced,gini,2,,2,5,161,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 161}",0.5969783497358717,0.5990057039859892,0.6022896913256859,0.5994245816825156,0.002188482162657927,18
81.46276426315308,0.8251565529250245,2.4619247913360596,0.15040463672888718,True,,entropy,10,sqrt,2,2,195,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 195}",0.5969939171101564,0.5990348602359031,0.6023304181417939,0.5994530651626179,0.0021985953600292753,15
65.15207854906718,4.752479826406789,1.0080721378326416,0.03112917628893581,False,balanced,entropy,8,log2,3,2,110,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 110}",0.5966942079660822,0.6001515766892708,0.6018563572021959,0.5995673806191829,0.0021475427772544805,13
33.915980180104576,1.1438707600061149,3.4215054512023926,0.16945244221570738,True,balanced,gini,18,log2,2,5,63,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 63}",0.5773631916962578,0.5798909538542275,0.5811350255746935,0.5794630570417264,0.001569289534203377,47
21.731480916341145,1.062302889368553,0.259000301361084,0.017040149662514322,True,,gini,2,,2,3,62,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 62}",0.5940886967146035,0.5969606281129038,0.6014141066292298,0.5974878104855791,0.003013729532751825,29
173.56861623128256,2.16919172619992,0.7831076780954996,0.01761828079185866,False,balanced,entropy,5,,3,4,154,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 154}",0.5970274715773405,0.5991623378483247,0.601697397030929,0.5992957354855314,0.0019088211253244925,22
27.668434460957844,3.641351451595324,0.731029748916626,0.044591071801899355,True,balanced,gini,3,log2,2,4,153,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 153}",0.596346177856909,0.5995733239478391,0.6028333028627452,0.5995842682224978,0.0026483690003719913,11
62.329512198766075,3.314876105761517,1.4400938351949055,0.03737165293613214,True,,log_loss,7,sqrt,3,5,196,"{'bootstrap': True, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 196}",0.5964893166416964,0.5998873721579927,0.6026418770976708,0.59967285529912,0.0025163483003697532,6
85.67728432019551,1.586926528529975,0.5129795074462891,0.030916358399059297,False,,entropy,4,,3,5,105,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 105}",0.5971482887492061,0.5995737463305025,0.6020222448375416,0.5995814266390834,0.001989791652093361,12
6.749063173929851,0.3599866320824614,0.11414122581481934,0.004383939026725209,True,balanced,gini,2,,2,2,20,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.5969672479658843,0.5989831877857439,0.6022877839038372,0.5994127398851551,0.0021932338257078334,20
145.35969305038452,1.8532180227249848,1.300965944925944,0.04517622671321828,False,,gini,19,,3,7,51,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 19, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 51}",0.561916787806403,0.5716042190580413,0.5735921408278906,0.5690377158974449,0.005100239922402544,50
