mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
33.4322874546051,0.6811753565198552,0.3413279851277669,0.018270425911723422,0.749816047538945,2.8521429192297485,0.05395030966670229,7,5,914,2.229163764267956,0.9997491581800289,3.2962444598293357,0.7334834444556088,"{'colsample_bytree': np.float64(0.749816047538945), 'gamma': np.float64(2.8521429192297485), 'learning_rate': np.float64(0.05395030966670229), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 914, 'reg_alpha': np.float64(2.229163764267956), 'reg_lambda': np.float64(0.9997491581800289), 'scale_pos_weight': np.float64(3.2962444598293357), 'subsample': np.float64(0.7334834444556088)}",0.9690909053431126,0.9711907236960609,0.9743626114995272,0.9715480801795668,0.0021669485753201,17
55.103709856669106,0.8090902756349141,0.41959770520528156,0.018725814022487016,0.6571467271687763,1.9526654188465586,0.011387059213756823,6,6,1105,0.0038938292050716417,9.922115592912174,4.087407548138582,0.8446612641953124,"{'colsample_bytree': np.float64(0.6571467271687763), 'gamma': np.float64(1.9526654188465586), 'learning_rate': np.float64(0.011387059213756823), 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 1105, 'reg_alpha': np.float64(0.0038938292050716417), 'reg_lambda': np.float64(9.922115592912174), 'scale_pos_weight': np.float64(4.087407548138582), 'subsample': np.float64(0.8446612641953124)}",0.9700320419310402,0.9716442070827129,0.9743787072187874,0.9720183187441802,0.0017941282808764296,6
39.258053620656334,0.7648418445945352,0.3708484967549642,0.0201690706105454,0.6028265220878869,0.06918727512424727,0.03347916827555514,4,4,999,1.8318092164684585,4.56069984217036,4.925879806965068,0.6798695128633439,"{'colsample_bytree': np.float64(0.6028265220878869), 'gamma': np.float64(0.06918727512424727), 'learning_rate': np.float64(0.03347916827555514), 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 999, 'reg_alpha': np.float64(1.8318092164684585), 'reg_lambda': np.float64(4.56069984217036), 'scale_pos_weight': np.float64(4.925879806965068), 'subsample': np.float64(0.6798695128633439)}",0.9692677004396568,0.9712642958259233,0.973904081723755,0.9714786926631117,0.0018988562093588872,19
15.176031112670898,0.6004967922484762,0.23648516337076822,0.007771786909360402,0.8056937753654446,1.7772437065861273,0.011128853174905732,5,7,320,2.2524962598477147,0.13264961159866528,5.711008778424263,0.8253152871382157,"{'colsample_bytree': np.float64(0.8056937753654446), 'gamma': np.float64(1.7772437065861273), 'learning_rate': np.float64(0.011128853174905732), 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 320, 'reg_alpha': np.float64(2.2524962598477147), 'reg_lambda': np.float64(0.13264961159866528), 'scale_pos_weight': np.float64(5.711008778424263), 'subsample': np.float64(0.8253152871382157)}",0.9654321189280795,0.9661581680285969,0.9677157137591204,0.9664353335719321,0.0009526513499696395,47
37.49465815226237,0.7844705374534272,0.3168307940165202,0.016531160315502814,0.7541666010159664,0.04789875666064258,0.017017424231383672,6,7,754,3.0499832889131047,8.331949117361644,1.8668232675388605,0.7564242430292963,"{'colsample_bytree': np.float64(0.7541666010159664), 'gamma': np.float64(0.04789875666064258), 'learning_rate': np.float64(0.017017424231383672), 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 754, 'reg_alpha': np.float64(3.0499832889131047), 'reg_lambda': np.float64(8.331949117361644), 'scale_pos_weight': np.float64(1.8668232675388605), 'subsample': np.float64(0.7564242430292963)}",0.9693963723866037,0.9706948253423007,0.9732918100778073,0.9711276692689039,0.0016194904754500965,27
43.32844869295756,1.5552443645676506,0.4059579372406006,0.01736251116673768,0.672894435115225,2.2660842309529574,0.02661680203414797,4,4,1121,0.15656646227779292,8.422847745949985,3.248770666848828,0.7580600944007257,"{'colsample_bytree': np.float64(0.672894435115225), 'gamma': np.float64(2.2660842309529574), 'learning_rate': np.float64(0.02661680203414797), 'max_depth': 4, 'min_child_weight': 4, 'n_estimators': 1121, 'reg_alpha': np.float64(0.15656646227779292), 'reg_lambda': np.float64(8.422847745949985), 'scale_pos_weight': np.float64(3.248770666848828), 'subsample': np.float64(0.7580600944007257)}",0.9695455779344496,0.9711024847084133,0.9746616112893314,0.9717698913107314,0.0021412648912389814,11
41.24577260017395,0.9204292652014636,0.3776361147562663,0.006931051643721182,0.9706635463175177,2.1818159875692626,0.02121000489791105,6,1,1001,1.6266516538163218,3.8867728968948203,2.3567451588694794,0.9314950036607718,"{'colsample_bytree': np.float64(0.9706635463175177), 'gamma': np.float64(2.1818159875692626), 'learning_rate': np.float64(0.02121000489791105), 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 1001, 'reg_alpha': np.float64(1.6266516538163218), 'reg_lambda': np.float64(3.8867728968948203), 'scale_pos_weight': np.float64(2.3567451588694794), 'subsample': np.float64(0.9314950036607718)}",0.9699842755428483,0.9718669054801088,0.9747964030269785,0.9722158613499786,0.001979978178367573,3
11.361866315205893,0.45125619639499465,0.19720800717671713,0.001946412758658771,0.7427013306774357,0.8428035290621423,0.03488960745139221,3,5,314,0.8263346953150125,0.1563640674119393,3.117007403531848,0.7579526072702278,"{'colsample_bytree': np.float64(0.7427013306774357), 'gamma': np.float64(0.8428035290621423), 'learning_rate': np.float64(0.03488960745139221), 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 314, 'reg_alpha': np.float64(0.8263346953150125), 'reg_lambda': np.float64(0.1563640674119393), 'scale_pos_weight': np.float64(3.117007403531848), 'subsample': np.float64(0.7579526072702278)}",0.9648072315061229,0.9654589949539667,0.9685796495081805,0.96628195865609,0.0016463568541523334,48
28.104902267456055,0.7606718276481206,0.28010129928588867,0.035203853669654867,0.7173952698872152,0.04223946814525337,0.015806743432481035,5,3,588,3.029799873905057,9.26300878513349,4.255385127509722,0.9659838702175123,"{'colsample_bytree': np.float64(0.7173952698872152), 'gamma': np.float64(0.04223946814525337), 'learning_rate': np.float64(0.015806743432481035), 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 588, 'reg_alpha': np.float64(3.029799873905057), 'reg_lambda': np.float64(9.26300878513349), 'scale_pos_weight': np.float64(4.255385127509722), 'subsample': np.float64(0.9659838702175123)}",0.9677161847269331,0.9689064993365823,0.9718519171627069,0.9694915337420742,0.0017383458874813003,40
56.91807802518209,0.5785852442133722,0.3994171619415283,0.026961305309882215,0.9400154311159197,1.3483520224146102,0.012456903969877064,7,3,983,3.1877873567760657,8.872127425763265,3.3610746258097466,0.6478376983753207,"{'colsample_bytree': np.float64(0.9400154311159197), 'gamma': np.float64(1.3483520224146102), 'learning_rate': np.float64(0.012456903969877064), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 983, 'reg_alpha': np.float64(3.1877873567760657), 'reg_lambda': np.float64(8.872127425763265), 'scale_pos_weight': np.float64(3.3610746258097466), 'subsample': np.float64(0.6478376983753207)}",0.9703053211677165,0.9719177241603263,0.9740368912299658,0.9720866455193362,0.0015280825897217715,4
