mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.4994621276855469,0.02508232494302665,0.041808128356933594,0.002866416344370904,0.46665408703686484,3756,l2,lbfgs,,"OrderedDict({'C': 0.46665408703686484, 'max_iter': 3756, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910230161552812,0.5940492108296309,0.5969670871691739,0.5940131047180287,0.0024267911313805824,46
0.453720490137736,0.020766735137427588,0.03726029396057129,0.0017410941563892747,74.88174047459994,1516,l2,lbfgs,,"OrderedDict({'C': 74.88174047459994, 'max_iter': 1516, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910206290620861,0.5940480433056893,0.5969655145462732,0.5940113956380162,0.0024271276774113287,57
0.4601248900095622,0.01970639563674067,0.04209359486897787,0.0013613975098656203,62.7076678988192,2314,l2,lbfgs,,"OrderedDict({'C': 62.7076678988192, 'max_iter': 2314, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910206457631938,0.5940480405869043,0.5969655172650582,0.594011401205052,0.002427121906929654,55
0.4975941975911458,0.02515202124695709,0.04011805852254232,0.00392755837344749,25.361101250718455,3818,l2,lbfgs,,"OrderedDict({'C': 25.361101250718455, 'max_iter': 3818, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910206601339143,0.5940480483548614,0.5969655207606389,0.5940114097498048,0.002427117461562241,53
0.4677063624064128,0.02619653423641331,0.043064514795939125,0.0004280349643928284,5.0405293861834055,3326,l2,lbfgs,,"OrderedDict({'C': 5.0405293861834055, 'max_iter': 3326, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910208166582483,0.594048174972561,0.5969656411639728,0.5940115442649273,0.002427102656463973,52
0.4838910897572835,0.033938371898945226,0.04131547609965006,0.007700974501459347,1.8214548318355843,3760,l2,lbfgs,,"OrderedDict({'C': 1.8214548318355843, 'max_iter': 3760, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910211537875835,0.5940483147957875,0.5969658920689849,0.5940117868841186,0.002427066682896318,48
0.4668971697489421,0.02532324898176537,0.04018751780192057,0.003242227905424359,540.5898881406362,3102,l2,lbfgs,,"OrderedDict({'C': 540.5898881406362, 'max_iter': 3102, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910206220709249,0.594048030876958,0.5969655110506925,0.5940113879995251,0.002427129068232754,60
0.5472755432128906,0.013541584358787773,0.040244499842325844,0.0027501847927242475,0.0010514335809941064,3453,l2,lbfgs,,"OrderedDict({'C': 0.0010514335809941064, 'max_iter': 3453, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5915537346314621,0.5942492252363947,0.5973836399808943,0.594395533282917,0.00238229631926738,14
0.4722164471944173,0.027809188660606218,0.0412755012512207,0.0031559128847252677,188.28482679944074,2075,l2,lbfgs,,"OrderedDict({'C': 188.28482679944074, 'max_iter': 2075, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910206197405377,0.5940480409753022,0.5969655060015204,0.5940113889057868,0.0024271280277528636,59
0.46482356389363605,0.021305465321600697,0.040436744689941406,0.004672654635145486,194.47801173134718,1922,l2,lbfgs,,"OrderedDict({'C': 194.47801173134718, 'max_iter': 1922, 'penalty': 'l2', 'solver': 'lbfgs'})",0.5910206212941291,0.594048044082485,0.5969655063899184,0.5940113905888441,0.0024271275628448027,58
