mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
29.557366291681927,0.4953393647423088,0.03063368797302246,0.0020143903302908043,60.15308718396453,2294,l2,lbfgs,,"{'C': np.float64(60.15308718396453), 'max_iter': 2294, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8683349274384817,0.867325996951549,0.8670074050396941,0.8675561098099083,0.0005658579771800397,6
35.27279210090637,1.7070218623751117,0.03008246421813965,0.003474334034460176,47.6591180868084,2638,l2,lbfgs,,"{'C': np.float64(47.6591180868084), 'max_iter': 2638, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8683850490509879,0.8673430512221973,0.8670004999713881,0.8675762000815244,0.0005887913220654284,3
342.4506742159526,2.0084332521054167,0.0274506409962972,0.0011697245785307591,0.008629132190071854,3135,l1,saga,0.10227525095137951,"{'C': np.float64(0.008629132190071854), 'l1_ratio': np.float64(0.10227525095137951), 'max_iter': 3135, 'penalty': 'l1', 'solver': 'saga'}",0.8658632640104393,0.8659491609064265,0.8651392260527848,0.8656505503232168,0.0003632574397813195,32
175.61805001894632,2.1310556647673446,0.024741331736246746,0.00023312650537653763,0.007197818769068854,1769,l2,saga,0.6357996256539676,"{'C': np.float64(0.007197818769068854), 'l1_ratio': np.float64(0.6357996256539676), 'max_iter': 1769, 'penalty': 'l2', 'solver': 'saga'}",0.8642053164631038,0.8646599831539693,0.8633435996637933,0.8640696330936222,0.0005459083292198707,45
186.61592968304953,2.8503661003162604,0.026302417119344074,0.0006270443179313782,0.0010108171343846386,2184,l2,saga,0.9429904033620958,"{'C': np.float64(0.0010108171343846386), 'l1_ratio': np.float64(0.9429904033620958), 'max_iter': 2184, 'penalty': 'l2', 'solver': 'saga'}",0.8608090720489023,0.8615908523262721,0.8600304384299461,0.8608101209350402,0.0006370367373411661,49
167.06801191965738,3.939661586452173,0.03516578674316406,0.00786254877922948,0.001102548826429165,1474,elasticnet,saga,0.07075618253727418,"{'C': np.float64(0.001102548826429165), 'l1_ratio': np.float64(0.07075618253727418), 'max_iter': 1474, 'penalty': 'elasticnet', 'solver': 'saga'}",0.8604815674981817,0.8612968678128172,0.8597389235647044,0.8605057862919011,0.0006362585860763889,50
39.84956407546997,0.8758872813634982,0.027019421259562176,0.0025780654274670705,0.006870101665590026,3747,l2,lbfgs,,"{'C': np.float64(0.006870101665590026), 'max_iter': 3747, 'penalty': 'l2', 'solver': 'lbfgs'}",0.866935254967725,0.8671831139345039,0.8665263670362475,0.8668815786461588,0.0002707889494483283,20
171.65710186958313,3.306262583455213,0.029287417729695637,0.0017388077487232353,0.024924591120155933,1562,elasticnet,saga,0.13154579107953873,"{'C': np.float64(0.024924591120155933), 'l1_ratio': np.float64(0.13154579107953873), 'max_iter': 1562, 'penalty': 'elasticnet', 'solver': 'saga'}",0.8641348400188831,0.8646116517460316,0.8632728947271804,0.8640064621640317,0.0005540326368804374,46
183.1876267592112,2.433778483061709,0.02620418866475423,0.0014075752394471285,3.584985580340472,1646,l1,saga,0.09180537144799795,"{'C': np.float64(3.584985580340472), 'l1_ratio': np.float64(0.09180537144799795), 'max_iter': 1646, 'penalty': 'l1', 'solver': 'saga'}",0.8645247259968447,0.8649483871676655,0.8636561219031127,0.8643764116892076,0.0005378879864059995,44
38.57741856575012,0.5256482547867364,0.028356472651163738,0.004088242550548055,0.002456459215250751,3435,l2,lbfgs,,"{'C': np.float64(0.002456459215250751), 'max_iter': 3435, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8649908911510764,0.8658609799563346,0.8642423984148202,0.8650314231740771,0.0006614044074539039,41
15.955789883931478,0.31002423575713367,0.031537532806396484,0.0030132356530343063,622.0025976819159,1241,l2,lbfgs,,"{'C': np.float64(622.0025976819159), 'max_iter': 1241, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8679863067046782,0.8670828624786663,0.866861666124837,0.8673102784360603,0.0004864789284334149,18
244.35590211550394,3.034073909152017,0.019716978073120117,0.0008195110043904359,0.06724850206557247,2363,elasticnet,saga,0.1379049026057455,"{'C': np.float64(0.06724850206557247), 'l1_ratio': np.float64(0.1379049026057455), 'max_iter': 2363, 'penalty': 'elasticnet', 'solver': 'saga'}",0.8659189208531628,0.8660362636183638,0.8649947257705617,0.8656499700806961,0.0004657976389012026,33
94.23318147659302,1.4561664472308884,0.030559778213500977,0.003073146073016462,0.0053979568559964445,1034,l2,saga,0.49565921910014316,"{'C': np.float64(0.0053979568559964445), 'l1_ratio': np.float64(0.49565921910014316), 'max_iter': 1034, 'penalty': 'l2', 'solver': 'saga'}",0.8618388018321325,0.8626239855558887,0.8610206244020358,0.861827803930019,0.0006546156443844708,48
20.736701011657715,0.3703744946009207,0.02790967623392741,0.0005954931976400619,0.035700959600309494,2021,l2,lbfgs,,"{'C': np.float64(0.035700959600309494), 'max_iter': 2021, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8681844020998647,0.8673189225569438,0.8669111661645595,0.867471496940456,0.0005308745260518722,13
244.63184801737467,2.1666126110623423,0.019948403040568035,0.0027879209311517613,0.01768682900898522,2500,elasticnet,saga,0.5609302950379924,"{'C': np.float64(0.01768682900898522), 'l1_ratio': np.float64(0.5609302950379924), 'max_iter': 2500, 'penalty': 'elasticnet', 'solver': 'saga'}",0.8658940431827796,0.8659749480830385,0.8650177207179365,0.8656289039945849,0.00043343215460052984,34
