mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.9915095965067544,0.004313432466159904,0.14295228322347006,0.007733507053957559,0.7640415835413256,2.1831772295319753,0.08567773934012718,5,6,673,1.7546566744957202,7.3950423419042055,2.217853244146025,0.859116635338751,"OrderedDict({'colsample_bytree': 0.7640415835413256, 'gamma': 2.1831772295319753, 'learning_rate': 0.08567773934012718, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 673, 'reg_alpha': 1.7546566744957202, 'reg_lambda': 7.3950423419042055, 'scale_pos_weight': 2.217853244146025, 'subsample': 0.859116635338751})",0.5968464702164006,0.599616559037272,0.6019283679116483,0.5994637990551069,0.0020774861018956303,27
4.402403354644775,0.06462546668498796,0.10538967450459798,0.004625848654498651,0.9349553422213137,2.6499458321425866,0.020109909209436554,8,7,356,0.6915426913928758,3.535873976284181,3.5429164075166812,0.9813920600759175,"OrderedDict({'colsample_bytree': 0.9349553422213137, 'gamma': 2.6499458321425866, 'learning_rate': 0.020109909209436554, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 356, 'reg_alpha': 0.6915426913928758, 'reg_lambda': 3.535873976284181, 'scale_pos_weight': 3.5429164075166812, 'subsample': 0.9813920600759175})",0.5963346605012205,0.5990574659618532,0.6012018842953977,0.5988646702528239,0.0019917068902018265,39
5.3831790288289385,0.01881724640831266,0.12074947357177734,0.004503150380170556,0.7779330049204607,2.7561675650081314,0.012730901516699067,5,2,708,0.7772402702527166,7.515525313404964,3.2293616921352055,0.9892827910771556,"OrderedDict({'colsample_bytree': 0.7779330049204607, 'gamma': 2.7561675650081314, 'learning_rate': 0.012730901516699067, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 708, 'reg_alpha': 0.7772402702527166, 'reg_lambda': 7.515525313404964, 'scale_pos_weight': 3.2293616921352055, 'subsample': 0.9892827910771556})",0.5963996687858089,0.5996384178741536,0.6017754104291758,0.5992711656963795,0.002209947989677184,32
6.44825021425883,0.03600654783479524,0.12278215090433757,0.0015932397061870004,0.9249583953429453,0.5156146841896821,0.03963209931138201,7,5,386,3.7790026641794077,8.72630353309942,4.647715446027535,0.7547181056870735,"OrderedDict({'colsample_bytree': 0.9249583953429453, 'gamma': 0.5156146841896821, 'learning_rate': 0.03963209931138201, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 386, 'reg_alpha': 3.7790026641794077, 'reg_lambda': 8.72630353309942, 'scale_pos_weight': 4.647715446027535, 'subsample': 0.7547181056870735})",0.5943830958774514,0.5969400337052276,0.5991272744554879,0.5968168013460556,0.0019387620200934559,48
9.507366180419922,0.07370529657369877,0.1288306713104248,0.007709666185352069,0.9198213766428692,1.31408755932277,0.033621744005164336,7,7,945,2.1208903623034105,6.5028410174776266,2.412335382111886,0.8637704914796385,"OrderedDict({'colsample_bytree': 0.9198213766428692, 'gamma': 1.31408755932277, 'learning_rate': 0.033621744005164336, 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 945, 'reg_alpha': 2.1208903623034105, 'reg_lambda': 6.5028410174776266, 'scale_pos_weight': 2.412335382111886, 'subsample': 0.8637704914796385})",0.594843434915156,0.5979859487258534,0.6003877361768879,0.5977390399392991,0.0022701750419837296,46
5.002359787623088,0.025560131559048987,0.1253809928894043,0.0014272635994771936,0.8936112071942273,2.818109212808315,0.014574953526191625,4,7,635,2.2951225707540286,5.347651601211356,4.141135748569983,0.822970881455074,"OrderedDict({'colsample_bytree': 0.8936112071942273, 'gamma': 2.818109212808315, 'learning_rate': 0.014574953526191625, 'max_depth': 4, 'min_child_weight': 7, 'n_estimators': 635, 'reg_alpha': 2.2951225707540286, 'reg_lambda': 5.347651601211356, 'scale_pos_weight': 4.141135748569983, 'subsample': 0.822970881455074})",0.5968737506988908,0.5999503689301083,0.6016327685994395,0.5994856294094796,0.001970456793226953,25
7.584112167358398,0.025654509990131993,0.14101799329121908,0.01112278776285856,0.8468317434009265,2.3260931364836477,0.02285719492350554,7,5,835,3.243887548518629,4.220825859506974,3.9355299410752234,0.8537198284573198,"OrderedDict({'colsample_bytree': 0.8468317434009265, 'gamma': 2.3260931364836477, 'learning_rate': 0.02285719492350554, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 835, 'reg_alpha': 3.243887548518629, 'reg_lambda': 4.220825859506974, 'scale_pos_weight': 3.9355299410752234, 'subsample': 0.8537198284573198})",0.5963799653628039,0.5993904132230614,0.6016998402476137,0.5991567396111597,0.002178106167473918,35
3.0886027812957764,0.00902089788140613,0.11557491620381673,0.008427834475996699,0.817361227076125,2.7600276793119494,0.03136654640523136,7,3,346,2.853889013394491,0.25801085053521083,2.542918363938659,0.9303783825791684,"OrderedDict({'colsample_bytree': 0.817361227076125, 'gamma': 2.7600276793119494, 'learning_rate': 0.03136654640523136, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 346, 'reg_alpha': 2.853889013394491, 'reg_lambda': 0.25801085053521083, 'scale_pos_weight': 2.542918363938659, 'subsample': 0.9303783825791684})",0.5963857893885867,0.5998351712925566,0.6018753552947026,0.5993654386586154,0.002265586019839708,30
4.978419065475464,0.04774726159310641,0.11414019266764323,0.011998202349717779,0.9821911945239713,2.101864333864098,0.07441353369156513,5,4,490,0.0003052537633674302,3.706854876627044,3.3775156543655425,0.6703625622351181,"OrderedDict({'colsample_bytree': 0.9821911945239713, 'gamma': 2.101864333864098, 'learning_rate': 0.07441353369156513, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 490, 'reg_alpha': 0.0003052537633674302, 'reg_lambda': 3.706854876627044, 'scale_pos_weight': 3.3775156543655425, 'subsample': 0.6703625622351181})",0.5944741361396364,0.5979176819774903,0.6000422294885557,0.5974780158685608,0.0022943256963031907,47
3.252815326054891,0.016259039403820626,0.11313565572102864,0.005085476516472168,0.6014521229018973,2.453490058991255,0.0551166412639459,4,5,547,1.5641965311731407,1.5259458683844431,4.5753522442100785,0.9253109858052655,"OrderedDict({'colsample_bytree': 0.6014521229018973, 'gamma': 2.453490058991255, 'learning_rate': 0.0551166412639459, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 547, 'reg_alpha': 1.5641965311731407, 'reg_lambda': 1.5259458683844431, 'scale_pos_weight': 4.5753522442100785, 'subsample': 0.9253109858052655})",0.596615876469995,0.6001743616608292,0.6018068261835907,0.5995323547714716,0.00216727468905946,23
